"scenario_id","rep","seed","n","pkg_version","shape","kappa","maturity","injection","truth_A","truth_B","truth_C","event_rate","cens_rate","ibs","eval_weight_unstable","tau_used","km_at_tau","s_true_at_tau","km_bias","pos_covers_truth","pos_interval_lo","pos_interval_hi","pos_interval_width","pos_flag_codes","pos_worst_level","rho_instability","rho_maturity","model_disagreement","ext_perf_level","ext_perf_code","ext_root_codes","eval_flag_codes","overall_level","overall_code","psa_strategy","config_version","error"
"G_ph_k0.0_m0.4",98,554589548,1000,"0.0.3","ph",0,0.4,"gauss_copula",FALSE,FALSE,TRUE,0.373,0.627,28.9789351085359,1,4.057113,0.80658597611466,0.819895718484462,-0.0133097423698018,1,0.77150121142098,0.856424194834703,0.0849229834137231,"","green",0,0.508776469490947,0.00253310611648514,"red","IMMATURE_DATA","IMMATURE_DATA","IPCW_WEIGHT_INSTABILITY","red","IMMATURE_DATA","dual_scenario_no_widening","0.1.0","none"
"G_ph_k0.0_m0.4",99,1061541663,1000,"0.0.3","ph",0,0.4,"gauss_copula",FALSE,FALSE,TRUE,0.365,0.635,27.2910091585029,1,4.550579,0.810027878256292,0.800397407855933,0.0096304704003588,1,0.778484381177505,0.858512281754856,0.0800279005773502,"","green",0,0.490415478333033,0.00286348724914303,"yellow","PARTIAL_MATURITY","PARTIAL_MATURITY","IPCW_WEIGHT_INSTABILITY","yellow","PARTIAL_MATURITY","structural_mixture_psa","0.1.0","none"
"G_ph_k0.0_m0.4",100,940738980,1000,"0.0.3","ph",0,0.4,"gauss_copula",FALSE,FALSE,TRUE,0.368,0.632,29.9914433036616,1,4.777158,0.809642187240078,0.791605444899119,0.0180367423409594,1,0.775496015585439,0.858640906750479,0.0831448911650393,"","green",0,0.473660277830144,0.0329404448261526,"yellow","PARTIAL_MATURITY","PARTIAL_MATURITY","IPCW_WEIGHT_INSTABILITY","yellow","PARTIAL_MATURITY","structural_mixture_psa","0.1.0","none"
"G_ph_k0.0_m0.4",101,1447691095,1000,"0.0.3","ph",0,0.4,"gauss_copula",FALSE,FALSE,TRUE,0.356,0.644,25.7832795914263,1,4.631405,0.815415820686709,0.797249610375548,0.0181662103111613,1,0.784019054437746,0.862546893271883,0.0785278388341376,"","green",0,0.458304895642951,0.0906382510217921,"yellow","PARTIAL_MATURITY","PARTIAL_MATURITY","IPCW_WEIGHT_INSTABILITY","yellow","PARTIAL_MATURITY","structural_mixture_psa","0.1.0","none"
"G_ph_k0.0_m0.4",102,1954643210,1000,"0.0.3","ph",0,0.4,"gauss_copula",FALSE,FALSE,TRUE,0.366,0.634,29.870136543467,1,4.600981,0.810755432514302,0.798432982513001,0.0123224500013011,1,0.776768579565277,0.859414516740816,0.0826459371755389,"","green",0,0.484301989229816,0.0334343017760919,"yellow","PARTIAL_MATURITY","PARTIAL_MATURITY","IPCW_WEIGHT_INSTABILITY","yellow","PARTIAL_MATURITY","structural_mixture_psa","0.1.0","none"
"G_ph_k0.0_m0.4",103,314111678,1000,"0.0.3","ph",0,0.4,"gauss_copula",FALSE,FALSE,TRUE,0.367,0.633,27.2209286346388,1,4.856845,0.810148413615009,0.788537075080904,0.0216113385341052,1,0.776969947153167,0.858794273226587,0.0818243260734202,"","green",0,0.505432511427321,0.0371417061369949,"red","IMMATURE_DATA","IMMATURE_DATA","IPCW_WEIGHT_INSTABILITY","red","IMMATURE_DATA","dual_scenario_no_widening","0.1.0","none"
"G_ph_k0.0_m0.4",104,821063793,1000,"0.0.3","ph",0,0.4,"gauss_copula",FALSE,FALSE,TRUE,0.373,0.627,32.6820087586359,1,3.829185,0.808083326679246,0.82906661486594,-0.0209832881866934,1,0.770078123978747,0.857752315864715,0.0876741918859678,"","green",0,0.562451394636515,0.0316865288768142,"red","IMMATURE_DATA","IMMATURE_DATA","IPCW_WEIGHT_INSTABILITY","red","IMMATURE_DATA","dual_scenario_no_widening","0.1.0","none"
"G_ph_k0.0_m0.4",105,1328015908,1000,"0.0.3","ph",0,0.4,"gauss_copula",FALSE,FALSE,TRUE,0.358,0.642,31.7982997109227,1,4.1683655,0.81508051077772,0.815457435998107,-0.000376925220387125,1,0.783547195130013,0.86223802501352,0.0786908298835068,"","green",0,0.52846628429002,0.0121267900526908,"red","IMMATURE_DATA","IMMATURE_DATA","IPCW_WEIGHT_INSTABILITY","red","IMMATURE_DATA","dual_scenario_no_widening","0.1.0","none"
"G_ph_k0.0_m0.4",106,1834968023,1000,"0.0.3","ph",0,0.4,"gauss_copula",FALSE,FALSE,TRUE,0.357,0.643,25.1454926306418,1,4.846118,0.814414900340355,0.788949405525088,0.0254654948152663,1,0.784650421304979,0.861521305348666,0.0768708840436875,"","green",0,0.492986330818048,0.0483092870680463,"yellow","PARTIAL_MATURITY","PARTIAL_MATURITY","IPCW_WEIGHT_INSTABILITY","yellow","PARTIAL_MATURITY","structural_mixture_psa","0.1.0","none"
"G_ph_k0.0_m0.4",107,194436491,1000,"0.0.3","ph",0,0.4,"gauss_copula",FALSE,FALSE,TRUE,0.362,0.638,25.6507878588578,1,4.2243235,0.812243377158059,0.813234434689793,-0.00099105753173423,1,0.781049737819019,0.860134722318514,0.0790849844994945,"","green",0,0.489050047223731,0.0310068506935602,"yellow","PARTIAL_MATURITY","PARTIAL_MATURITY","IPCW_WEIGHT_INSTABILITY","yellow","PARTIAL_MATURITY","structural_mixture_psa","0.1.0","none"
