"scenario_id","rep","seed","n","pkg_version","shape","kappa","maturity","injection","truth_A","truth_B","truth_C","event_rate","cens_rate","ibs","eval_weight_unstable","tau_used","km_at_tau","s_true_at_tau","km_bias","pos_covers_truth","pos_interval_lo","pos_interval_hi","pos_interval_width","pos_flag_codes","pos_worst_level","rho_instability","rho_maturity","model_disagreement","ext_perf_level","ext_perf_code","ext_root_codes","eval_flag_codes","overall_level","overall_code","psa_strategy","config_version","error"
"G_late_k0.0_m0.6",81,721468948,1000,"0.0.3","late",0,0.6,"gauss_copula",FALSE,FALSE,FALSE,0.523,0.477,12.6039095079265,1,5.663062,0.726200499100013,0.733735203204375,-0.0075347041043623,1,0.683571040790078,0.793858841838033,0.110287801047954,"","green",0,0.313512030188134,0.0153604800903441,"yellow","PARTIAL_MATURITY","PARTIAL_MATURITY","IPCW_WEIGHT_INSTABILITY","yellow","PARTIAL_MATURITY","structural_mixture_psa","0.1.0","none"
"G_late_k0.0_m0.6",82,1228421063,1000,"0.0.3","late",0,0.6,"gauss_copula",FALSE,FALSE,FALSE,0.54,0.46,10.1465866013905,1,5.862949,0.717869609376562,0.724188557495911,-0.00631894811934974,1,0.676549095349428,0.78599128924392,0.109442193894492,"","green",0,0.268017625757944,0.0175214722947483,"yellow","PARTIAL_MATURITY","PARTIAL_MATURITY","IPCW_WEIGHT_INSTABILITY","yellow","PARTIAL_MATURITY","structural_mixture_psa","0.1.0","none"
"G_late_k0.0_m0.6",83,1735373178,1000,"0.0.3","late",0,0.6,"gauss_copula",FALSE,FALSE,FALSE,0.536,0.464,25317.3810988553,1,5.9688065,0.717924600464341,0.719153749931718,-0.00122914946737707,1,0.674562674963456,0.787202507270838,0.112639832307382,"","green",0,0.272967958387258,0.0739679254138172,"yellow","PARTIAL_MATURITY","PARTIAL_MATURITY","IPCW_WEIGHT_INSTABILITY","yellow","PARTIAL_MATURITY","structural_mixture_psa","0.1.0","none"
"G_late_k0.0_m0.6",84,94841646,1000,"0.0.3","late",0,0.6,"gauss_copula",FALSE,FALSE,FALSE,0.524,0.476,11.265267186312,1,6.0960545,0.726013646771663,0.71312185751844,0.0128917892532227,1,0.685959337278363,0.792363269362266,0.106403932083903,"","green",0,0.289990971980029,0.0161378470230211,"yellow","PARTIAL_MATURITY","PARTIAL_MATURITY","IPCW_WEIGHT_INSTABILITY","yellow","PARTIAL_MATURITY","structural_mixture_psa","0.1.0","none"
"G_late_k0.0_m0.6",85,601793761,1000,"0.0.3","late",0,0.6,"gauss_copula",FALSE,FALSE,FALSE,0.518,0.482,12.3924212718267,1,5.8004005,0.727155874457758,0.727170445534237,-1.45710764782869e-05,1,0.685375161719444,0.794323016803666,0.108947855084223,"","green",0,0.293805722365554,0.0228419641013442,"yellow","PARTIAL_MATURITY","PARTIAL_MATURITY","IPCW_WEIGHT_INSTABILITY","yellow","PARTIAL_MATURITY","structural_mixture_psa","0.1.0","none"
"G_late_k0.0_m0.6",86,1108745876,1000,"0.0.3","late",0,0.6,"gauss_copula",FALSE,FALSE,FALSE,0.52,0.48,11.9009681090244,1,5.863321,0.726979941822187,0.724170838292221,0.00280910352996588,1,0.686325277056785,0.793387780474768,0.107062503417984,"","green",0,0.279211203929078,0.0359857799932734,"yellow","PARTIAL_MATURITY","PARTIAL_MATURITY","IPCW_WEIGHT_INSTABILITY","yellow","PARTIAL_MATURITY","structural_mixture_psa","0.1.0","none"
"G_late_k0.0_m0.6",87,1615697991,1000,"0.0.3","late",0,0.6,"gauss_copula",FALSE,FALSE,FALSE,0.502,0.498,10.3497117390069,1,6.2256745,0.731213344544734,0.707001270213359,0.0242120743313748,1,0.691103578155449,0.797460373473918,0.106356795318469,"","green",0,0.27136791390994,0.0400453797595361,"yellow","PARTIAL_MATURITY","PARTIAL_MATURITY","IPCW_WEIGHT_INSTABILITY","yellow","PARTIAL_MATURITY","structural_mixture_psa","0.1.0","none"
"G_late_k0.0_m0.6",88,2122650106,1000,"0.0.3","late",0,0.6,"gauss_copula",FALSE,FALSE,FALSE,0.524,0.476,11.7736668053298,1,5.9522035,0.722510620672282,0.719942427506069,0.00256819316621271,1,0.678154940929467,0.791767331670526,0.113612390741059,"","green",0,0.270655121517037,0.0468780485966051,"yellow","PARTIAL_MATURITY","PARTIAL_MATURITY","IPCW_WEIGHT_INSTABILITY","yellow","PARTIAL_MATURITY","structural_mixture_psa","0.1.0","none"
"G_late_k0.0_m0.6",89,482118574,1000,"0.0.3","late",0,0.6,"gauss_copula",FALSE,FALSE,FALSE,0.512,0.488,12.164786121445,1,5.7312185,0.73073975511235,0.730474401036827,0.000265354075522639,1,0.690414858889931,0.796800457614282,0.106385598724351,"","green",0,0.269274502956875,0.0412863902512035,"yellow","PARTIAL_MATURITY","PARTIAL_MATURITY","IPCW_WEIGHT_INSTABILITY","yellow","PARTIAL_MATURITY","structural_mixture_psa","0.1.0","none"
"G_late_k0.0_m0.6",90,989070710,1000,"0.0.3","late",0,0.6,"gauss_copula",FALSE,FALSE,FALSE,0.524,0.476,26116.9855080739,1,5.5307595,0.724908915096235,0.74008078867281,-0.015171873576575,1,0.683114557095385,0.792570947849717,0.109456390754332,"","green",0,0.313062789638267,0.0357576464863758,"yellow","PARTIAL_MATURITY","PARTIAL_MATURITY","IPCW_WEIGHT_INSTABILITY","yellow","PARTIAL_MATURITY","structural_mixture_psa","0.1.0","none"
